"diff_type","first_commit_label","first_commit_title"
"http://www.w3.org/ns/prov#addLeaf","900291e8cf221a3c18a82f08ed3aaa8895556f26","added_a_new_class_name_IAO_00000000_added_new_class_to_iao_swj"
"http://www.w3.org/ns/prov#addLeaf","e561557b38ce668d5f76223fee4ff807624ca2c1","added_a_new_class_name_IAO_00000000_new_class_not_merged_to_dev"
"http://www.w3.org/ns/prov#addLeaf","ab372da5698287bdb2c3f3b107ae982ab650e98a","added_new_IAO_00000000_1_class"
"http://www.w3.org/ns/prov#addRelationship","900291e8cf221a3c18a82f08ed3aaa8895556f26","added_a_new_class_name_IAO_00000000_added_new_class_to_iao_swj"
"http://www.w3.org/ns/prov#addRelationship","e561557b38ce668d5f76223fee4ff807624ca2c1","added_a_new_class_name_IAO_00000000_new_class_not_merged_to_dev"
"http://www.w3.org/ns/prov#addRelationship","ab372da5698287bdb2c3f3b107ae982ab650e98a","added_new_IAO_00000000_1_class"
"http://www.w3.org/ns/prov#addConcept","900291e8cf221a3c18a82f08ed3aaa8895556f26","added_a_new_class_name_IAO_00000000_added_new_class_to_iao_swj"
"http://www.w3.org/ns/prov#addConcept","e561557b38ce668d5f76223fee4ff807624ca2c1","added_a_new_class_name_IAO_00000000_new_class_not_merged_to_dev"
"http://www.w3.org/ns/prov#addConcept","ab372da5698287bdb2c3f3b107ae982ab650e98a","added_new_IAO_00000000_1_class"
